-1.0259042109351506	2.063712512258683	2.188344083125672	-0.5194326049120641
-1.0259042109351393	2.063712512258663	2.1883440831256498	-0.5194326049120551
-1.025904210935141	2.0637125122586606	2.188344083125648	-0.5194326049120547
-1.025904210935141	2.06371251225866	2.188344083125648	-0.5194326049120547
-1.0259042109351422	2.0637125122586606	2.188344083125648	-0.5194326049120547
-1.0238123158002401	2.0632666128090316	2.1883514989192974	-0.5194362513380206
-1.0119694016795542	2.0600007981451687	2.1884083284419256	-0.5194683305290324
-0.960763264507577	2.0376253760576715	2.1888339711415403	-0.5197760352758981
-0.8914878640904678	1.9950136679855512	2.18970692568917	-0.5205323001023414
-0.8177558409872401	1.9384256663571775	2.1909427447219185	-0.521763534063051
-0.7460429789154275	1.8764683394779471	2.1923667743309263	-0.5233518231497459
-0.6707024272152948	1.8084374616236474	2.1939830652131924	-0.5253224626540884
-0.5808670953524178	1.7272286903175225	2.195964680239972	-0.5278918078784404
-0.5382436909049335	1.6891198604629312	2.196920014888545	-0.5291756275532368
-0.4956897372418305	1.6515186750873938	2.1978686553839997	-0.5304779840973626
-0.4797487772416609	1.636604706513521	2.1982426300552786	-0.5310012873415548
-0.463122684978982	1.6197404552010641	2.198663726750997	-0.5316001054743732
-0.43931733638766723	1.5884283142162594	2.199412901506074	-0.5327297165709736
-0.42153741424690017	1.5448791379622573	2.200324145202902	-0.5344463350195554
-0.41903458314036945	1.5165641254119717	2.200786163902598	-0.5354151841226845
-0.4205714084785934	1.4962749941416	2.201009319530737	-0.5360657596674838
-0.4221753425864119	1.482358282602873	2.201092858600339	-0.5364575923203909
-0.4229201892851844	1.4729866615518001	2.201110542687837	-0.5366646189945626
-0.4230628246357273	1.4661796899892163	2.2011025914812152	-0.5367550888880629
-0.4230013746248211	1.463238119369509	2.2010822876198755	-0.5367532856099397
-0.4229953337416641	1.4625437929937295	2.2010592119629804	-0.5367348716263001
-0.4230325547656859	1.4622678566306568	2.2010296675529277	-0.5367215540417226
-0.4230958991926439	1.462034645515319	2.200988637519406	-0.5367142040185997
-0.4231679316644985	1.4617797376820696	2.2009401675784366	-0.5367117095086701
-0.42325364726646675	1.4614588085269749	2.2008785130120097	-0.5367113189685725
-0.4233539350619886	1.4610884428853117	2.2008031262078585	-0.5367116413541679
-0.42346701549025156	1.4606900032879213	2.200715330560965	-0.5367119330057016
-0.423589593894347	1.460285846261799	2.2006170981482005	-0.5367120258274858
